"(           7 ,           8 ,          10 ",:               7021792 ,"(i,j,k:9,4,5) 0x7ffc0b317258 "
"(           7 ,           9 ,           0 ",:               7013872 ,"(i,j,k:9,4,6) 0x7ffc0b317260 "
"(           7 ,           9 ,           1 ",:               7014672 ,"(i,j,k:9,4,7) 0x7ffc0b317268 "
"(           7 ,           9 ,           2 ",:               7015472 ,"(i,j,k:9,4,8) 0x7ffc0b317270 "
"(           7 ,           9 ,           3 ",:               7016272 ,"(i,j,k:9,4,9) 0x7ffc0b317278 "
"(           7 ,           9 ,           4 ",:               7017072 ,"(i,j,k:9,5,0) 0x7ffc0b317280 "
"(           7 ,           9 ,           5 ",:               7017872 ,"(i,j,k:9,5,1) 0x7ffc0b317288 "
"(           7 ,           9 ,           6 ",:               7018672 ,"(i,j,k:9,5,2) 0x7ffc0b317290 "
"(           7 ,           9 ,           7 ",:               7019472 ,"(i,j,k:9,5,3) 0x7ffc0b317298 "
"(           7 ,           9 ,           8 ",:               7020272 ,"(i,j,k:9,5,4) 0x7ffc0b3172a0 "
"(           7 ,           9 ,           9 ",:               7021072 ,"(i,j,k:9,5,5) 0x7ffc0b3172a8 "
"(           7 ,           9 ,          10 ",:               7021872 ,"(i,j,k:9,5,6) 0x7ffc0b3172b0 "
"(           7 ,          10 ,           0 ",:               7013952 ,"(i,j,k:9,5,7) 0x7ffc0b3172b8 "
"(           7 ,          10 ,           1 ",:               7014752 ,"(i,j,k:9,5,8) 0x7ffc0b3172c0 "
"(           7 ,          10 ,           2 ",:               7015552 ,"(i,j,k:9,5,9) 0x7ffc0b3172c8 "
"(           7 ,          10 ,           3 ",:               7016352 ,"(i,j,k:9,6,0) 0x7ffc0b3172d0 "
"(           7 ,          10 ,           4 ",:               7017152 ,"(i,j,k:9,6,1) 0x7ffc0b3172d8 "
"(           7 ,          10 ,           5 ",:               7017952 ,"(i,j,k:9,6,2) 0x7ffc0b3172e0 "
"(           7 ,          10 ,           6 ",:               7018752 ,"(i,j,k:9,6,3) 0x7ffc0b3172e8 "
"(           7 ,          10 ,           7 ",:               7019552 ,"(i,j,k:9,6,4) 0x7ffc0b3172f0 "
"(           7 ,          10 ,           8 ",:               7020352 ,"(i,j,k:9,6,5) 0x7ffc0b3172f8 "
"(           7 ,          10 ,           9 ",:               7021152 ,"(i,j,k:9,6,6) 0x7ffc0b317300 "
"(           7 ,          10 ,          10 ",:               7021952 ,"(i,j,k:9,6,7) 0x7ffc0b317308 "
"(           8 ,           0 ,           0 ",:               7013160 ,"(i,j,k:9,6,8) 0x7ffc0b317310 "
"(           8 ,           0 ,           1 ",:               7013960 ,"(i,j,k:9,6,9) 0x7ffc0b317318 "
"(           8 ,           0 ,           2 ",:               7014760 ,"(i,j,k:9,7,0) 0x7ffc0b317320 "
"(           8 ,           0 ,           3 ",:               7015560 ,"(i,j,k:9,7,1) 0x7ffc0b317328 "
"(           8 ,           0 ,           4 ",:               7016360 ,"(i,j,k:9,7,2) 0x7ffc0b317330 "
"(           8 ,           0 ,           5 ",:               7017160 ,"(i,j,k:9,7,3) 0x7ffc0b317338 "
"(           8 ,           0 ,           6 ",:               7017960 ,"(i,j,k:9,7,4) 0x7ffc0b317340 "
"(           8 ,           0 ,           7 ",:               7018760 ,"(i,j,k:9,7,5) 0x7ffc0b317348 "
"(           8 ,           0 ,           8 ",:               7019560 ,"(i,j,k:9,7,6) 0x7ffc0b317350 "
"(           8 ,           0 ,           9 ",:               7020360 ,"(i,j,k:9,7,7) 0x7ffc0b317358 "
"(           8 ,           0 ,          10 ",:               7021160 ,"(i,j,k:9,7,8) 0x7ffc0b317360 "
"(           8 ,           1 ,           0 ",:               7013240 ,"(i,j,k:9,7,9) 0x7ffc0b317368 "
"(           8 ,           1 ,           1 ",:               7014040 ,"(i,j,k:9,8,0) 0x7ffc0b317370 "
"(           8 ,           1 ,           2 ",:               7014840 ,"(i,j,k:9,8,1) 0x7ffc0b317378 "
"(           8 ,           1 ,           3 ",:               7015640 ,"(i,j,k:9,8,2) 0x7ffc0b317380 "
"(           8 ,           1 ,           4 ",:               7016440 ,"(i,j,k:9,8,3) 0x7ffc0b317388 "
"(           8 ,           1 ,           5 ",:               7017240 ,"(i,j,k:9,8,4) 0x7ffc0b317390 "
"(           8 ,           1 ,           6 ",:               7018040 ,"(i,j,k:9,8,5) 0x7ffc0b317398 "
"(           8 ,           1 ,           7 ",:               7018840 ,"(i,j,k:9,8,6) 0x7ffc0b3173a0 "
"(           8 ,           1 ,           8 ",:               7019640 ,"(i,j,k:9,8,7) 0x7ffc0b3173a8 "
"(           8 ,           1 ,           9 ",:               7020440 ,"(i,j,k:9,8,8) 0x7ffc0b3173b0 "
"(           8 ,           1 ,          10 ",:               7021240 ,"(i,j,k:9,8,9) 0x7ffc0b3173b8 "
"(           8 ,           2 ,           0 ",:               7013320 ,"(i,j,k:9,9,0) 0x7ffc0b3173c0 "
"(           8 ,           2 ,           1 ",:               7014120 ,"(i,j,k:9,9,1) 0x7ffc0b3173c8 "
"(           8 ,           2 ,           2 ",:               7014920 ,"(i,j,k:9,9,2) 0x7ffc0b3173d0 "
"(           8 ,           2 ,           3 ",:               7015720 ,"(i,j,k:9,9,3) 0x7ffc0b3173d8 "
"(           8 ,           2 ,           4 ",:               7016520 ,"(i,j,k:9,9,4) 0x7ffc0b3173e0 "
"(           8 ,           2 ,           5 ",:               7017320 ,"(i,j,k:9,9,5) 0x7ffc0b3173e8 "
"(           8 ,           2 ,           6 ",:               7018120 ,"(i,j,k:9,9,6) 0x7ffc0b3173f0 "
"(           8 ,           2 ,           7 ",:               7018920 ,"(i,j,k:9,9,7) 0x7ffc0b3173f8 "
"(           8 ,           2 ,           8 ",:               7019720 ,"(i,j,k:9,9,8) 0x7ffc0b317400 "
"(           8 ,           2 ,           9 ",:               7020520 ,"(i,j,k:9,9,9) 0x7ffc0b317408"
"(           8 ,           2 ,          10 ",:               7021320 ,
"(           8 ,           3 ,           0 ",:               7013400 ,
"(           8 ,           3 ,           1 ",:               7014200 ,
"(           8 ,           3 ,           2 ",:               7015000 ,
"(           8 ,           3 ,           3 ",:               7015800 ,
"(           8 ,           3 ,           4 ",:               7016600 ,
"(           8 ,           3 ,           5 ",:               7017400 ,
"(           8 ,           3 ,           6 ",:               7018200 ,
"(           8 ,           3 ,           7 ",:               7019000 ,
"(           8 ,           3 ,           8 ",:               7019800 ,
"(           8 ,           3 ,           9 ",:               7020600 ,
"(           8 ,           3 ,          10 ",:               7021400 ,
"(           8 ,           4 ,           0 ",:               7013480 ,
"(           8 ,           4 ,           1 ",:               7014280 ,
"(           8 ,           4 ,           2 ",:               7015080 ,
"(           8 ,           4 ,           3 ",:               7015880 ,
"(           8 ,           4 ,           4 ",:               7016680 ,
"(           8 ,           4 ,           5 ",:               7017480 ,
"(           8 ,           4 ,           6 ",:               7018280 ,
"(           8 ,           4 ,           7 ",:               7019080 ,
"(           8 ,           4 ,           8 ",:               7019880 ,
"(           8 ,           4 ,           9 ",:               7020680 ,
"(           8 ,           4 ,          10 ",:               7021480 ,
"(           8 ,           5 ,           0 ",:               7013560 ,
"(           8 ,           5 ,           1 ",:               7014360 ,
"(           8 ,           5 ,           2 ",:               7015160 ,
"(           8 ,           5 ,           3 ",:               7015960 ,
"(           8 ,           5 ,           4 ",:               7016760 ,
"(           8 ,           5 ,           5 ",:               7017560 ,
"(           8 ,           5 ,           6 ",:               7018360 ,
"(           8 ,           5 ,           7 ",:               7019160 ,
"(           8 ,           5 ,           8 ",:               7019960 ,
"(           8 ,           5 ,           9 ",:               7020760 ,
"(           8 ,           5 ,          10 ",:               7021560 ,
"(           8 ,           6 ,           0 ",:               7013640 ,
"(           8 ,           6 ,           1 ",:               7014440 ,
"(           8 ,           6 ,           2 ",:               7015240 ,
"(           8 ,           6 ,           3 ",:               7016040 ,
"(           8 ,           6 ,           4 ",:               7016840 ,
"(           8 ,           6 ,           5 ",:               7017640 ,
"(           8 ,           6 ,           6 ",:               7018440 ,
"(           8 ,           6 ,           7 ",:               7019240 ,
"(           8 ,           6 ,           8 ",:               7020040 ,
"(           8 ,           6 ,           9 ",:               7020840 ,
"(           8 ,           6 ,          10 ",:               7021640 ,
"(           8 ,           7 ,           0 ",:               7013720 ,
"(           8 ,           7 ,           1 ",:               7014520 ,
"(           8 ,           7 ,           2 ",:               7015320 ,
"(           8 ,           7 ,           3 ",:               7016120 ,
"(           8 ,           7 ,           4 ",:               7016920 ,
"(           8 ,           7 ,           5 ",:               7017720 ,
"(           8 ,           7 ,           6 ",:               7018520 ,
"(           8 ,           7 ,           7 ",:               7019320 ,
"(           8 ,           7 ,           8 ",:               7020120 ,
"(           8 ,           7 ,           9 ",:               7020920 ,
"(           8 ,           7 ,          10 ",:               7021720 ,
"(           8 ,           8 ,           0 ",:               7013800 ,
"(           8 ,           8 ,           1 ",:               7014600 ,
"(           8 ,           8 ,           2 ",:               7015400 ,
"(           8 ,           8 ,           3 ",:               7016200 ,
"(           8 ,           8 ,           4 ",:               7017000 ,
"(           8 ,           8 ,           5 ",:               7017800 ,
"(           8 ,           8 ,           6 ",:               7018600 ,
"(           8 ,           8 ,           7 ",:               7019400 ,
"(           8 ,           8 ,           8 ",:               7020200 ,
"(           8 ,           8 ,           9 ",:               7021000 ,
"(           8 ,           8 ,          10 ",:               7021800 ,
"(           8 ,           9 ,           0 ",:               7013880 ,
"(           8 ,           9 ,           1 ",:               7014680 ,
"(           8 ,           9 ,           2 ",:               7015480 ,
"(           8 ,           9 ,           3 ",:               7016280 ,
"(           8 ,           9 ,           4 ",:               7017080 ,
"(           8 ,           9 ,           5 ",:               7017880 ,
"(           8 ,           9 ,           6 ",:               7018680 ,
"(           8 ,           9 ,           7 ",:               7019480 ,
"(           8 ,           9 ,           8 ",:               7020280 ,
"(           8 ,           9 ,           9 ",:               7021080 ,
"(           8 ,           9 ,          10 ",:               7021880 ,
"(           8 ,          10 ,           0 ",:               7013960 ,
"(           8 ,          10 ,           1 ",:               7014760 ,
"(           8 ,          10 ,           2 ",:               7015560 ,
"(           8 ,          10 ,           3 ",:               7016360 ,
"(           8 ,          10 ,           4 ",:               7017160 ,
"(           8 ,          10 ,           5 ",:               7017960 ,
"(           8 ,          10 ,           6 ",:               7018760 ,
"(           8 ,          10 ,           7 ",:               7019560 ,
"(           8 ,          10 ,           8 ",:               7020360 ,
"(           8 ,          10 ,           9 ",:               7021160 ,
"(           8 ,          10 ,          10 ",:               7021960 ,
"(           9 ,           0 ,           0 ",:               7013168 ,
"(           9 ,           0 ,           1 ",:               7013968 ,
"(           9 ,           0 ,           2 ",:               7014768 ,
"(           9 ,           0 ,           3 ",:               7015568 ,
"(           9 ,           0 ,           4 ",:               7016368 ,
"(           9 ,           0 ,           5 ",:               7017168 ,
"(           9 ,           0 ,           6 ",:               7017968 ,
"(           9 ,           0 ,           7 ",:               7018768 ,
"(           9 ,           0 ,           8 ",:               7019568 ,
"(           9 ,           0 ,           9 ",:               7020368 ,
"(           9 ,           0 ,          10 ",:               7021168 ,
"(           9 ,           1 ,           0 ",:               7013248 ,
"(           9 ,           1 ,           1 ",:               7014048 ,
"(           9 ,           1 ,           2 ",:               7014848 ,
"(           9 ,           1 ,           3 ",:               7015648 ,
"(           9 ,           1 ,           4 ",:               7016448 ,
"(           9 ,           1 ,           5 ",:               7017248 ,
"(           9 ,           1 ,           6 ",:               7018048 ,
"(           9 ,           1 ,           7 ",:               7018848 ,
"(           9 ,           1 ,           8 ",:               7019648 ,
"(           9 ,           1 ,           9 ",:               7020448 ,
"(           9 ,           1 ,          10 ",:               7021248 ,
"(           9 ,           2 ,           0 ",:               7013328 ,
"(           9 ,           2 ,           1 ",:               7014128 ,
"(           9 ,           2 ,           2 ",:               7014928 ,
"(           9 ,           2 ,           3 ",:               7015728 ,
"(           9 ,           2 ,           4 ",:               7016528 ,
"(           9 ,           2 ,           5 ",:               7017328 ,
"(           9 ,           2 ,           6 ",:               7018128 ,
"(           9 ,           2 ,           7 ",:               7018928 ,
"(           9 ,           2 ,           8 ",:               7019728 ,
"(           9 ,           2 ,           9 ",:               7020528 ,
"(           9 ,           2 ,          10 ",:               7021328 ,
"(           9 ,           3 ,           0 ",:               7013408 ,
"(           9 ,           3 ,           1 ",:               7014208 ,
"(           9 ,           3 ,           2 ",:               7015008 ,
"(           9 ,           3 ,           3 ",:               7015808 ,
"(           9 ,           3 ,           4 ",:               7016608 ,
"(           9 ,           3 ,           5 ",:               7017408 ,
"(           9 ,           3 ,           6 ",:               7018208 ,
"(           9 ,           3 ,           7 ",:               7019008 ,
"(           9 ,           3 ,           8 ",:               7019808 ,
"(           9 ,           3 ,           9 ",:               7020608 ,
"(           9 ,           3 ,          10 ",:               7021408 ,
"(           9 ,           4 ,           0 ",:               7013488 ,
"(           9 ,           4 ,           1 ",:               7014288 ,
"(           9 ,           4 ,           2 ",:               7015088 ,
"(           9 ,           4 ,           3 ",:               7015888 ,
"(           9 ,           4 ,           4 ",:               7016688 ,
"(           9 ,           4 ,           5 ",:               7017488 ,
"(           9 ,           4 ,           6 ",:               7018288 ,
"(           9 ,           4 ,           7 ",:               7019088 ,
"(           9 ,           4 ,           8 ",:               7019888 ,
"(           9 ,           4 ,           9 ",:               7020688 ,
"(           9 ,           4 ,          10 ",:               7021488 ,
"(           9 ,           5 ,           0 ",:               7013568 ,
"(           9 ,           5 ,           1 ",:               7014368 ,
"(           9 ,           5 ,           2 ",:               7015168 ,
"(           9 ,           5 ,           3 ",:               7015968 ,
"(           9 ,           5 ,           4 ",:               7016768 ,
"(           9 ,           5 ,           5 ",:               7017568 ,
"(           9 ,           5 ,           6 ",:               7018368 ,
"(           9 ,           5 ,           7 ",:               7019168 ,
"(           9 ,           5 ,           8 ",:               7019968 ,
"(           9 ,           5 ,           9 ",:               7020768 ,
"(           9 ,           5 ,          10 ",:               7021568 ,
"(           9 ,           6 ,           0 ",:               7013648 ,
"(           9 ,           6 ,           1 ",:               7014448 ,
"(           9 ,           6 ,           2 ",:               7015248 ,
"(           9 ,           6 ,           3 ",:               7016048 ,
"(           9 ,           6 ,           4 ",:               7016848 ,
"(           9 ,           6 ,           5 ",:               7017648 ,
"(           9 ,           6 ,           6 ",:               7018448 ,
"(           9 ,           6 ,           7 ",:               7019248 ,
"(           9 ,           6 ,           8 ",:               7020048 ,
"(           9 ,           6 ,           9 ",:               7020848 ,
"(           9 ,           6 ,          10 ",:               7021648 ,
"(           9 ,           7 ,           0 ",:               7013728 ,
"(           9 ,           7 ,           1 ",:               7014528 ,
"(           9 ,           7 ,           2 ",:               7015328 ,
"(           9 ,           7 ,           3 ",:               7016128 ,
"(           9 ,           7 ,           4 ",:               7016928 ,
"(           9 ,           7 ,           5 ",:               7017728 ,
"(           9 ,           7 ,           6 ",:               7018528 ,
"(           9 ,           7 ,           7 ",:               7019328 ,
"(           9 ,           7 ,           8 ",:               7020128 ,
"(           9 ,           7 ,           9 ",:               7020928 ,
"(           9 ,           7 ,          10 ",:               7021728 ,
"(           9 ,           8 ,           0 ",:               7013808 ,
"(           9 ,           8 ,           1 ",:               7014608 ,
"(           9 ,           8 ,           2 ",:               7015408 ,
"(           9 ,           8 ,           3 ",:               7016208 ,
"(           9 ,           8 ,           4 ",:               7017008 ,
"(           9 ,           8 ,           5 ",:               7017808 ,
"(           9 ,           8 ,           6 ",:               7018608 ,
"(           9 ,           8 ,           7 ",:               7019408 ,
"(           9 ,           8 ,           8 ",:               7020208 ,
"(           9 ,           8 ,           9 ",:               7021008 ,
"(           9 ,           8 ,          10 ",:               7021808 ,
"(           9 ,           9 ,           0 ",:               7013888 ,
"(           9 ,           9 ,           1 ",:               7014688 ,
"(           9 ,           9 ,           2 ",:               7015488 ,
"(           9 ,           9 ,           3 ",:               7016288 ,
"(           9 ,           9 ,           4 ",:               7017088 ,
"(           9 ,           9 ,           5 ",:               7017888 ,
"(           9 ,           9 ,           6 ",:               7018688 ,
"(           9 ,           9 ,           7 ",:               7019488 ,
"(           9 ,           9 ,           8 ",:               7020288 ,
"(           9 ,           9 ,           9 ",:               7021088 ,
"(           9 ,           9 ,          10 ",:               7021888 ,
"(           9 ,          10 ,           0 ",:               7013968 ,
"(           9 ,          10 ,           1 ",:               7014768 ,
"(           9 ,          10 ,           2 ",:               7015568 ,
"(           9 ,          10 ,           3 ",:               7016368 ,
"(           9 ,          10 ,           4 ",:               7017168 ,
"(           9 ,          10 ,           5 ",:               7017968 ,
"(           9 ,          10 ,           6 ",:               7018768 ,
"(           9 ,          10 ,           7 ",:               7019568 ,
"(           9 ,          10 ,           8 ",:               7020368 ,
"(           9 ,          10 ,           9 ",:               7021168 ,
"(           9 ,          10 ,          10 ",:               7021968 ,
"(          10 ,           0 ,           0 ",:               7013176 ,
"(          10 ,           0 ,           1 ",:               7013976 ,
"(          10 ,           0 ,           2 ",:               7014776 ,
"(          10 ,           0 ,           3 ",:               7015576 ,
"(          10 ,           0 ,           4 ",:               7016376 ,
"(          10 ,           0 ,           5 ",:               7017176 ,
"(          10 ,           0 ,           6 ",:               7017976 ,
"(          10 ,           0 ,           7 ",:               7018776 ,
"(          10 ,           0 ,           8 ",:               7019576 ,
"(          10 ,           0 ,           9 ",:               7020376 ,
"(          10 ,           0 ,          10 ",:               7021176 ,
"(          10 ,           1 ,           0 ",:               7013256 ,
"(          10 ,           1 ,           1 ",:               7014056 ,
"(          10 ,           1 ,           2 ",:               7014856 ,
"(          10 ,           1 ,           3 ",:               7015656 ,
"(          10 ,           1 ,           4 ",:               7016456 ,
"(          10 ,           1 ,           5 ",:               7017256 ,
"(          10 ,           1 ,           6 ",:               7018056 ,
"(          10 ,           1 ,           7 ",:               7018856 ,
"(          10 ,           1 ,           8 ",:               7019656 ,
"(          10 ,           1 ,           9 ",:               7020456 ,
"(          10 ,           1 ,          10 ",:               7021256 ,
"(          10 ,           2 ,           0 ",:               7013336 ,
"(          10 ,           2 ,           1 ",:               7014136 ,
"(          10 ,           2 ,           2 ",:               7014936 ,
"(          10 ,           2 ,           3 ",:               7015736 ,
"(          10 ,           2 ,           4 ",:               7016536 ,
"(          10 ,           2 ,           5 ",:               7017336 ,
"(          10 ,           2 ,           6 ",:               7018136 ,
"(          10 ,           2 ,           7 ",:               7018936 ,
"(          10 ,           2 ,           8 ",:               7019736 ,
"(          10 ,           2 ,           9 ",:               7020536 ,
"(          10 ,           2 ,          10 ",:               7021336 ,
"(          10 ,           3 ,           0 ",:               7013416 ,
"(          10 ,           3 ,           1 ",:               7014216 ,
"(          10 ,           3 ,           2 ",:               7015016 ,
"(          10 ,           3 ,           3 ",:               7015816 ,
"(          10 ,           3 ,           4 ",:               7016616 ,
"(          10 ,           3 ,           5 ",:               7017416 ,
"(          10 ,           3 ,           6 ",:               7018216 ,
"(          10 ,           3 ,           7 ",:               7019016 ,
"(          10 ,           3 ,           8 ",:               7019816 ,
"(          10 ,           3 ,           9 ",:               7020616 ,
"(          10 ,           3 ,          10 ",:               7021416 ,
"(          10 ,           4 ,           0 ",:               7013496 ,
"(          10 ,           4 ,           1 ",:               7014296 ,
"(          10 ,           4 ,           2 ",:               7015096 ,
"(          10 ,           4 ,           3 ",:               7015896 ,
"(          10 ,           4 ,           4 ",:               7016696 ,
"(          10 ,           4 ,           5 ",:               7017496 ,
"(          10 ,           4 ,           6 ",:               7018296 ,
"(          10 ,           4 ,           7 ",:               7019096 ,
"(          10 ,           4 ,           8 ",:               7019896 ,
"(          10 ,           4 ,           9 ",:               7020696 ,
"(          10 ,           4 ,          10 ",:               7021496 ,
"(          10 ,           5 ,           0 ",:               7013576 ,
"(          10 ,           5 ,           1 ",:               7014376 ,
"(          10 ,           5 ,           2 ",:               7015176 ,
"(          10 ,           5 ,           3 ",:               7015976 ,
"(          10 ,           5 ,           4 ",:               7016776 ,
"(          10 ,           5 ,           5 ",:               7017576 ,
"(          10 ,           5 ,           6 ",:               7018376 ,
"(          10 ,           5 ,           7 ",:               7019176 ,
"(          10 ,           5 ,           8 ",:               7019976 ,
"(          10 ,           5 ,           9 ",:               7020776 ,
"(          10 ,           5 ,          10 ",:               7021576 ,
"(          10 ,           6 ,           0 ",:               7013656 ,
"(          10 ,           6 ,           1 ",:               7014456 ,
"(          10 ,           6 ,           2 ",:               7015256 ,
"(          10 ,           6 ,           3 ",:               7016056 ,
"(          10 ,           6 ,           4 ",:               7016856 ,
"(          10 ,           6 ,           5 ",:               7017656 ,
"(          10 ,           6 ,           6 ",:               7018456 ,
"(          10 ,           6 ,           7 ",:               7019256 ,
"(          10 ,           6 ,           8 ",:               7020056 ,
"(          10 ,           6 ,           9 ",:               7020856 ,
"(          10 ,           6 ,          10 ",:               7021656 ,
"(          10 ,           7 ,           0 ",:               7013736 ,
"(          10 ,           7 ,           1 ",:               7014536 ,
"(          10 ,           7 ,           2 ",:               7015336 ,
"(          10 ,           7 ,           3 ",:               7016136 ,
"(          10 ,           7 ,           4 ",:               7016936 ,
"(          10 ,           7 ,           5 ",:               7017736 ,
"(          10 ,           7 ,           6 ",:               7018536 ,
"(          10 ,           7 ,           7 ",:               7019336 ,
"(          10 ,           7 ,           8 ",:               7020136 ,
"(          10 ,           7 ,           9 ",:               7020936 ,
"(          10 ,           7 ,          10 ",:               7021736 ,
"(          10 ,           8 ,           0 ",:               7013816 ,
"(          10 ,           8 ,           1 ",:               7014616 ,
"(          10 ,           8 ,           2 ",:               7015416 ,
"(          10 ,           8 ,           3 ",:               7016216 ,
"(          10 ,           8 ,           4 ",:               7017016 ,
"(          10 ,           8 ,           5 ",:               7017816 ,
"(          10 ,           8 ,           6 ",:               7018616 ,
"(          10 ,           8 ,           7 ",:               7019416 ,
"(          10 ,           8 ,           8 ",:               7020216 ,
"(          10 ,           8 ,           9 ",:               7021016 ,
"(          10 ,           8 ,          10 ",:               7021816 ,
"(          10 ,           9 ,           0 ",:               7013896 ,
"(          10 ,           9 ,           1 ",:               7014696 ,
"(          10 ,           9 ,           2 ",:               7015496 ,
"(          10 ,           9 ,           3 ",:               7016296 ,
"(          10 ,           9 ,           4 ",:               7017096 ,
"(          10 ,           9 ,           5 ",:               7017896 ,
"(          10 ,           9 ,           6 ",:               7018696 ,
"(          10 ,           9 ,           7 ",:               7019496 ,
"(          10 ,           9 ,           8 ",:               7020296 ,
"(          10 ,           9 ,           9 ",:               7021096 ,
"(          10 ,           9 ,          10 ",:               7021896 ,
"(          10 ,          10 ,           0 ",:               7013976 ,
"(          10 ,          10 ,           1 ",:               7014776 ,
"(          10 ,          10 ,           2 ",:               7015576 ,
"(          10 ,          10 ,           3 ",:               7016376 ,
